16750848,36.77944,45.73973,36.77766,45.73923,36.77634,45.74082,36.7768,45.74291,36.77858,45.74341,36.7799,45.74182
16711680,36.86601,45.74654,36.86423,45.74604,36.86291,45.74763,36.86337,45.74972,36.86515,45.75022,36.86647,45.74863
16711680,36.7641,45.70798,36.76232,45.70747,36.761,45.70906,36.76146,45.71115,36.76324,45.71165,36.76456,45.71006
16711680,36.75928,45.71641,36.7575,45.71591,36.75618,45.7175,36.75665,45.71959,36.75842,45.72009,36.75974,45.7185
16711680,36.77563,45.70731,36.77385,45.70681,36.77253,45.70839,36.77299,45.71048,36.77477,45.71098,36.77609,45.7094
16750848,36.77253,45.70839,36.77075,45.70789,36.76944,45.70948,36.7699,45.71157,36.77168,45.71207,36.77299,45.71048
16711680,36.78425,45.7313,36.78248,45.73079,36.78116,45.73238,36.78162,45.73447,36.7834,45.73497,36.78471,45.73338
16711680,36.77444,45.72461,36.77266,45.72411,36.77134,45.72569,36.7718,45.72778,36.77358,45.72828,36.7749,45.7267
16711680,36.78116,45.73238,36.77938,45.73188,36.77806,45.73347,36.77852,45.73556,36.7803,45.73606,36.78162,45.73447
14942208,36.76033,45.7363,36.75855,45.7358,36.75723,45.73739,36.75769,45.73947,36.75947,45.73998,36.76079,45.73839
16711680,36.7629,45.72527,36.76113,45.72477,36.75981,45.72636,36.76027,45.72845,36.76205,45.72895,36.76336,45.72736
16711680,36.78493,45.70405,36.78315,45.70355,36.78183,45.70513,36.78229,45.70722,36.78407,45.70773,36.78539,45.70614
16711680,36.78183,45.70513,36.78005,45.70463,36.77873,45.70622,36.77919,45.70831,36.78097,45.70881,36.78229,45.70722
